username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
BuySellBitcoin,2013-10-17 17:59,0,0,"#bitcoin buysellbitco.in bitcoin price in INR, Buy : 9024.00 INR Sell : 8713.00 INR. Buy and sell bitcoin in India",,,#bitcoin,"390990558295883776",https://twitter.com/BuySellBitcoin/status/390990558295883776
Gatecoin,2013-10-17 17:58,0,1,"Why #Bitcoin prices are at a five-month high http:// wapo.st/19Lpgem",,,#Bitcoin,"390990312752939008",https://twitter.com/Gatecoin/status/390990312752939008
cointicker,2013-10-17 17:58,0,0,"BTC:EUR Latest: Price: 113.70 € #Bitcoin http:// bit.ly/16So24H",,,#Bitcoin,"390990279584411648",https://twitter.com/cointicker/status/390990279584411648
MADinMelbourne,2013-10-17 17:53,0,0,"@MaxKeiser : dollars printed have no intrinsic value #KeiserReport http:// bit.ly/1euZal7 great episode for people questioning #Bitcoin value",,@MaxKeiser,#KeiserReport #Bitcoin,"390988915558993921",https://twitter.com/MADinMelbourne/status/390988915558993921
Bitcoin24h,2013-10-17 17:49,0,0,"BTC MtGox USD - 157.6 #Bitcoin #Bitcoin24h",,,#Bitcoin #Bitcoin24h,"390987926030385152",https://twitter.com/Bitcoin24h/status/390987926030385152
xbtreport,2013-10-17 17:47,0,0,"Faucet sent 0.001500 Free Bitcoin to Peoria AZ United States http:// faucet.bitcoin.st/#383903 #Peoria #bitcoin #btc",,,#383903 #Peoria #bitcoin #btc,"390987445933580288",https://twitter.com/xbtreport/status/390987445933580288
TConspiracyChef,2013-10-17 17:47,0,0,"“ @DavidWolfe : Confirmed: Chase bank; no money allowed to transfer out of USA starting Nov. 17th http://www. naturalnews.com/042529_Chase_b ank_capital_controls_financial_red_alert.html … #bitcoin #litecoin",,@DavidWolfe,#bitcoin #litecoin,"390987337766682624",https://twitter.com/TConspiracyChef/status/390987337766682624
bitcoinchimp,2013-10-17 17:46,0,0,"#bitstamp BTC/USD 143.48 bid on volume 17119.99577153 #bitcoin - Get sms alerts free for 30 days http:// bit.ly/17Thgh6 promo code TWEET247",,,#bitstamp #bitcoin,"390987287561256960",https://twitter.com/bitcoinchimp/status/390987287561256960
sudosurootdev,2013-10-17 17:46,0,0,"Is this possible? Two #bitcoin Blocks with 1 transaction... I think it is @blockchain mistake. I am starting bitcoind pic.twitter.com/6l3yPMadA8",,@blockchain,#bitcoin,"390987238038716416",https://twitter.com/sudosurootdev/status/390987238038716416
cointicker,2013-10-17 17:45,0,0,"BTC:GBP Latest: Price: £97.50 #Bitcoin http:// bit.ly/1czwaYI",,,#Bitcoin,"390987072950910976",https://twitter.com/cointicker/status/390987072950910976
