username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
fynali,2011-04-28 16:39,0,0,"#Bitcoin gains an #openSource client http://bit.ly/iAw136 My #Goodness ! BTC 1 = US$ 2.2222 as of 01:29 today! Pls RT @timoreilly @JPBarlow",,@timoreilly @JPBarlow,#Bitcoin #openSource #Goodness,"63734011117314048",https://twitter.com/fynali/status/63734011117314048
bitcoinpoet,2011-04-28 16:21,0,0,"Upnpfix by TheBlueMatt for bitcoin's bitcoin - Pull Request - GitHub: gavinandresen merged 2 commits in... http://bit.ly/ksKOcN #bitcoin",,,#bitcoin,"63729515318362113",https://twitter.com/bitcoinpoet/status/63729515318362113
bitcoinpoet,2011-04-28 16:21,0,0,"Bitcoin News: Bitcoin News - Wednesday, Apr 27, 2011: Bitcoin News - Wednesday, Apr 27, 2011 Wednesday,... http://bit.ly/lDuhhB #bitcoin",,,#bitcoin,"63729514542415872",https://twitter.com/bitcoinpoet/status/63729514542415872
bitcoinpoet,2011-04-28 16:21,0,0,"[Paused] Bitcoin payment integration: There is a growing buzz about http://www.bitcoin.org/ Its a P2P c... http://bit.ly/lNuT31 #bitcoin",,,#bitcoin,"63729513678389249",https://twitter.com/bitcoinpoet/status/63729513678389249
ploum,2011-04-28 16:09,0,0,"I'm astonished! #flattr fee is not mandatory anymore, that's a *huge* change. Next step: use #bitcoin :-)",,,#flattr #bitcoin,"63726497747312640",https://twitter.com/ploum/status/63726497747312640
bitcoineconomy,2011-04-28 15:27,6,0,"1 BTC = $2.02 USD, Size: 6.04M BTC, Last 24h: 0.24M BTC in 3.7K trx, Difficulty: 92.3K, Forum posts/day: 940, Nodes: 1.8K, #bitcoin",,,#bitcoin,"63716061756928000",https://twitter.com/bitcoineconomy/status/63716061756928000
matshenricson,2011-04-28 15:26,1,0,"Most #bitcoin trading is today on http://www.mtgox.com but if it is shut down, it can continue on i2p! Brilliant! http://goo.gl/sn7Ye",,,#bitcoin,"63715711679332352",https://twitter.com/matshenricson/status/63715711679332352
chrisclark,2011-04-28 14:55,0,0,"When is @AcephaleRecords going to setup a #bitcoin Merchant Account? https://en.bitcoin.it/wiki/Merchant_Howto",,@AcephaleRecords,#bitcoin,"63707909309206528",https://twitter.com/chrisclark/status/63707909309206528
danextsux,2011-04-28 14:12,0,0,"se s tim #bitcoin nejak posrali, ne? 2.4 usd / 1 btc .. vostre",,,#bitcoin,"63696988973174784",https://twitter.com/danextsux/status/63696988973174784
Jeffersonsonson,2011-04-28 12:10,0,0,"All I can say is the #crypto #currency #bitcoin #rules the #world http://www.bitcoin.org/ get #free #client at http://www.bitcoin.org/",,,#crypto #currency #bitcoin #rules #world #free #client,"63666502494208000",https://twitter.com/Jeffersonsonson/status/63666502494208000
