username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
SanderZago,2013-09-15 17:56,0,0,"Que tal comprar um carro como o do filme De Volta Para O Futuro por 300,00 #Bitcoin 's??? http:// bitcoinmotor.com / http:// fb.me/23SCiz1A3",,,#Bitcoin,"379393386006192129",https://twitter.com/SanderZago/status/379393386006192129
SanderZago,2013-09-15 17:54,0,0,"O que é #Bitcoin ? (moeda virtual) http:// bitcoin.org/en/ http:// fb.me/6q7JpEMe9",,,#Bitcoin,"379392761126199296",https://twitter.com/SanderZago/status/379392761126199296
SatoshiNumbers,2013-09-15 17:53,0,0,"Block #258230 ( 764a714926 ) Found! :) Secret Token Hash is 6c34e88ec7 ... 50804341b3 #bitcoin #satoshi #numbers",,,#258230 #bitcoin #satoshi #numbers,"379392658705096704",https://twitter.com/SatoshiNumbers/status/379392658705096704
SanderZago,2013-09-15 17:53,0,0,"Doe ou receba doações de #Bitcoin 's http://www. donatebitcoin.com/pt Donate or receive donations of #Bitcoin 's... http:// fb.me/2vQEoBOz6",,,#Bitcoin #Bitcoin,"379392545559949312",https://twitter.com/SanderZago/status/379392545559949312
CoinAid,2013-09-15 17:53,0,0,"#bitcoin Is Bitcoin the New Safe-Haven Currency? http:// go.cur.lv/BTCnews3",,,#bitcoin,"379392485887582208",https://twitter.com/CoinAid/status/379392485887582208
cointicker,2013-09-15 17:52,1,0,"BTC:GBP Latest: Price: £86.98 #Bitcoin http:// bit.ly/146YcIp",,,#Bitcoin,"379392287320444928",https://twitter.com/cointicker/status/379392287320444928
SatoshiNumbers,2013-09-15 17:49,2,0,"Block #258229 ( cbb309d79f ) Found! :) Secret Token Hash is 163ab5d185 ... 3d0e1628f0 #bitcoin #satoshi #numbers",,,#258229 #bitcoin #satoshi #numbers,"379391522992451584",https://twitter.com/SatoshiNumbers/status/379391522992451584
SatoshiNumbers,2013-09-15 17:48,1,0,"Block #258228 ( 15604e1741 ) Found! :) Secret Token Hash is aae27ac068 ... 36364b430e #bitcoin #satoshi #numbers",,,#258228 #bitcoin #satoshi #numbers,"379391338971537408",https://twitter.com/SatoshiNumbers/status/379391338971537408
SanderZago,2013-09-15 17:48,1,0,"#bitcoin Winklevosse, Naval Ravikant & Balaji Srinivasan @DisruptSF 2013 http://www. youtube.com/watch?v=Jl-HZW fxUFw … http:// fb.me/2mpC0HJzQ",,@DisruptSF,#bitcoin,"379391191420526592",https://twitter.com/SanderZago/status/379391191420526592
bitcoinchimp,2013-09-15 17:46,1,0,"#bitstamp BTC/USD 124.90 bid on volume 5282.93786180 #bitcoin - Get sms alerts free for 30 days http:// bit.ly/17Thgh6 promo code TWEET247",,,#bitstamp #bitcoin,"379390777920847872",https://twitter.com/bitcoinchimp/status/379390777920847872
