username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
randybrito,2013-04-16 17:58,4,4,"@Javierre90 @Ryuzakitk @zupfen74 @danocaame @randybrito @MWrobelPlus cc/ @cafebitcoin #CafeBitcoin #Bitcoin pic.twitter.com/tmUflGXsSt",,@Javierre90 @Ryuzakitk @zupfen74 @danocaame @randybrito @MWrobelPlus @cafebitcoin,#CafeBitcoin #Bitcoin,"324310913517764608",https://twitter.com/randybrito/status/324310913517764608
pizzaindex,2013-04-16 17:58,0,0,"Bitcoin Pizza Index = $680,440.61 #bitcoin",,,#bitcoin,"324310835361099776",https://twitter.com/pizzaindex/status/324310835361099776
pizzaindex,2013-04-16 17:58,0,0,"Bitcoin Price = $68.40 #bitcoin",,,#bitcoin,"324310825185718272",https://twitter.com/pizzaindex/status/324310825185718272
pizzaindex,2013-04-16 17:58,0,0,"MtGox : $68.04 | CampBX : $68.75 #bitcoin",,,#bitcoin,"324310824099405825",https://twitter.com/pizzaindex/status/324310824099405825
News_Bitcoin,2013-04-16 17:57,0,0,"Bitcoin: Dawn of a new currency or destined to fail? - BBC News: BBC NewsBitcoin: Dawn of a new curre... http:// bit.ly/13dClQS #bitcoin",,,#bitcoin,"324310630901379072",https://twitter.com/News_Bitcoin/status/324310630901379072
blockheaders,2013-04-16 17:55,0,0,"#bitcoin #btcblkhdr 231716: AgAAAMz3EwRcwl9wS6XdD4+T+ARKyzXtGXgi58AAAAAAAAAAPe2/UEzdPbBWw9CoJ9+YD0dZoJ5ZlrfyaGdiUgoCZjT25G1Rvi8CGguGou8=",,,#bitcoin #btcblkhdr,"324310192353329153",https://twitter.com/blockheaders/status/324310192353329153
btctrends,2013-04-16 17:55,0,0,"[NEW] $68.00000 [DIFF] -0.989 [OLD] $68.98900 #BITCOIN",,,#BITCOIN,"324310011029364736",https://twitter.com/btctrends/status/324310011029364736
AllBitCoinPools,2013-04-16 17:53,1,0,"PolMine: Odp: Bitcurex - kolejne zmiany http:// bit.ly/17l5d6q #bitcoin #mining",,,#bitcoin #mining,"324309602525134849",https://twitter.com/AllBitCoinPools/status/324309602525134849
Baltox,2013-04-16 17:50,0,0,"C'est plus pour participer que pour gagner des BTC ! (ya plus puissant : GPU/ASIC) #bitcoin #mining #raspberrypi http://t.co/4u0mTZG...",,,#bitcoin #mining #raspberrypi,"324308780730970112",https://twitter.com/Baltox/status/324308780730970112
BTCtweetzer,2013-04-16 17:49,0,0,"Highest Gox Trade Volume EVER was yesterday, April 15 - and NOT during the crash on the 10th or the b... http:// q.gs/44MM9 #bitcoin",,,#bitcoin,"324308679497244673",https://twitter.com/BTCtweetzer/status/324308679497244673
bitcointrading,2013-04-16 17:49,0,0,"Re: Bitcoin Infographics: http:// bit.ly/17l4ge8 #bitcoin #trading",,,#bitcoin #trading,"324308607577501696",https://twitter.com/bitcointrading/status/324308607577501696
thebitcoinmap,2013-04-16 17:46,0,0,"The Bitcoin Map http:// TheBitcoinMap.com Accept Bitcoins? Map your Business! #bitcoin",,,#bitcoin,"324307935285096448",https://twitter.com/thebitcoinmap/status/324307935285096448
SatoshiNumbers,2013-04-16 17:46,0,0,"Block #231715 ( 5c0413f7cc ) Found! :) Secret Token Hash is 3ac0676d5d ... 4e1ddc980d #bitcoin #satoshi #numbers",,,#231715 #bitcoin #satoshi #numbers,"324307806993936384",https://twitter.com/SatoshiNumbers/status/324307806993936384
blockheaders,2013-04-16 17:46,0,0,"#bitcoin #btcblkhdr 231715: AgAAAOHLmPAxoq3vN1CwxbMYodZcKypD6n4dbWYAAAAAAAAAKtc/PDVZKk97i2wn7GlivtTwtDypxIlUCcoO3+gm3gWo4m1Rvi8CGjFG9aY=",,,#bitcoin #btcblkhdr,"324307799616126976",https://twitter.com/blockheaders/status/324307799616126976
RGVZGM,2013-04-16 17:45,0,0,"I think @leolaporte 's opinion on #bitcoin highlighting the fact that money is illusory is right on. Please keep it up Leo!",,@leolaporte,#bitcoin,"324307597752676357",https://twitter.com/RGVZGM/status/324307597752676357
BotCoin,2013-04-16 17:45,0,0,"Bitcoin Last Price: 52.73986€ - High: 65.92764€ - Low: 37.29856€ - Buy: 51.45356 € - Sell: 53.02400€ #bitcoin",,,#bitcoin,"324307480123428864",https://twitter.com/BotCoin/status/324307480123428864
BitcoinCoach,2013-04-16 17:44,0,0,"BBC News - The #Bitcoin bubble http:// bbc.in/YNqoh8",,,#Bitcoin,"324307241157152768",https://twitter.com/BitcoinCoach/status/324307241157152768
SatoshiNumbers,2013-04-16 17:55,0,0,"Block #231716 ( 6ab815f568 ) Found! :) Secret Token Hash is 613c71c508 ... eeca7c1f1b #bitcoin #satoshi #numbers",,,#231716 #bitcoin #satoshi #numbers,"324310197491339266",https://twitter.com/SatoshiNumbers/status/324310197491339266
bitcointrading,2013-04-16 17:49,0,0,"Re: Bitcoin Infographics: http:// bit.ly/10cJVuu #bitcoin #trading",,,#bitcoin #trading,"324308606306635776",https://twitter.com/bitcointrading/status/324308606306635776
