username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
betcoin,2011-04-26 17:55,0,0,"4 player(s) sits right now at poker tables at #bitcoin #poker room http://bit.ly/dF1K8h tglnb",,,#bitcoin #poker,"63028339207712768",https://twitter.com/betcoin/status/63028339207712768
hackerkiba,2011-04-26 17:47,0,0,"@martindevans Gavin and TD have email contact with Satoshi. #bitcoin",,@martindevans,#bitcoin,"63026469131137024",https://twitter.com/hackerkiba/status/63026469131137024
bitcoinpoet,2011-04-26 16:55,0,0,"The founder of #bitcoin has moved on to other projects according o Gavin Andresen.",,,#bitcoin,"63013237381267456",https://twitter.com/bitcoinpoet/status/63013237381267456
dontaggress,2011-04-26 16:53,1,0,"Worldwide #bitcoin nodes, Green accept connections, Red do not http://tiny.cc/2cuzy",,,#bitcoin,"63012756470759425",https://twitter.com/dontaggress/status/63012756470759425
nirav_thaker,2011-04-26 16:38,3,0,"#BitCoin will never be accepted, you know why? because hackers, and not investment bankers, have higher chances of becoming millionaires.",,,#BitCoin,"63009183120883712",https://twitter.com/nirav_thaker/status/63009183120883712
gburgwardt,2011-04-26 16:21,0,0,"@lemmy101 also, once you do get your #bitcoin system up and running, you've got at least one sale from me and probably a few for my friends",,@lemmy101,#bitcoin,"63004891769085952",https://twitter.com/gburgwardt/status/63004891769085952
Packetknife,2011-04-26 15:59,0,0,"http://thexfil.es/PpPnX -- Over $1000USD #Bitcoin stolen from #Poker site...",,,#Bitcoin #Poker,"62999335675236352",https://twitter.com/Packetknife/status/62999335675236352
hackerkiba,2011-04-26 15:20,4,0,"Why do people say bitcoin won't work as a currency even though there's a real economy existing? #bitcoin",,,#bitcoin,"62989569762664448",https://twitter.com/hackerkiba/status/62989569762664448
bitcoineconomy,2011-04-26 15:13,3,0,"1 BTC = $1.65 USD, Size: 6.02M BTC, Last 24h: 0.16M BTC in 2.9K trx, Difficulty: 92.3K, Forum posts/day: 1,120, Nodes: 1.6K, #bitcoin",,,#bitcoin,"62987760537047040",https://twitter.com/bitcoineconomy/status/62987760537047040
gburgwardt,2011-04-26 14:25,2,0,"We've tried the way the economists wanted to do it, let us geeks have a crack at it #bitcoin",,,#bitcoin,"62975654899101696",https://twitter.com/gburgwardt/status/62975654899101696
gburgwardt,2011-04-26 14:21,0,0,"@lemmy101 you'd be able to just easily send money to any corp or person in the world, securely and quickly. THAT'S the big draw of #bitcoin",,@lemmy101,#bitcoin,"62974640070459393",https://twitter.com/gburgwardt/status/62974640070459393
BitcoinMoney,2011-04-26 13:07,5,0,"Large offer seen on #bitcoin -otc marketplace. Cash buyer wants 50K BTC at $1.68 http://bitcoin-otc.com #gettingserious",,,#bitcoin #gettingserious,"62955877304508416",https://twitter.com/BitcoinMoney/status/62955877304508416
jerrybrito,2011-04-26 12:58,1,1,"Forget everything I've said about #bitcoin . This is the new innovative currency: http://goo.gl/JSewz HT @adamthierer",,@adamthierer,#bitcoin,"62953669959757824",https://twitter.com/jerrybrito/status/62953669959757824
bitcoinpoet,2011-04-26 12:22,0,0,"tabsa/opencart-bitcoin-payment-module - GitHub: opencart bitcoin payment module — Read more ... In modu... http://bit.ly/gm8ZfN #bitcoin",,,#bitcoin,"62944748171833345",https://twitter.com/bitcoinpoet/status/62944748171833345
bitcoinpoet,2011-04-26 12:22,0,0,"Online Cash Bitcoin Could Challenge Governments, Banks - Wilders ...: Because Bitcoin is an open-source... http://bit.ly/gLjMn5 #bitcoin",,,#bitcoin,"62944746808684545",https://twitter.com/bitcoinpoet/status/62944746808684545
hackerkiba,2011-04-26 10:05,1,1,"Gavin and TD said Satoshi gone for good in IRC chat. Moved on to other projects. #bitcoin",,,#bitcoin,"62910150046003200",https://twitter.com/hackerkiba/status/62910150046003200
dgcmagazine,2011-04-26 09:02,2,1,"Don't waste your time with Bitcoins, the newest currency is the "Carrot" :-) http://www.weusecarrots.com/ #bitcoin #thenextbigthing",,,#bitcoin #thenextbigthing,"62894424014852096",https://twitter.com/dgcmagazine/status/62894424014852096
jerrybrito,2011-04-26 08:38,1,0,"Final #bitcoin piece from @tylercowen . "What will be the rate of Bitcoin appreciation five years from now?" http://j.mp/hSjxHu",,@tylercowen,#bitcoin,"62888168818610176",https://twitter.com/jerrybrito/status/62888168818610176
thefraj,2011-04-26 06:22,0,0,"A great paper written about the #Bitcoin by Reuben Grinberg of #Yale http://bit.ly/eKrVo0",,,#Bitcoin #Yale,"62854114408808449",https://twitter.com/thefraj/status/62854114408808449
bitcoincomes,2011-04-26 03:54,0,0,"@brucewagner anuncia lanzamiento en http://onlyonetv.com de "El Show de Bitcoin", programa TV en español sobre #bitcoin : http://goo.gl/ACjP8",,@brucewagner,#bitcoin,"62816723765706753",https://twitter.com/bitcoincomes/status/62816723765706753
bitcoincomes,2011-04-26 03:41,0,0,"Los tipos de cambio de #bitcoin estables en las últimas horass en torno a los 1.05 EUR por BTC. Info en tiempo real: http://bitcoin.com.es/",,,#bitcoin,"62813630143537152",https://twitter.com/bitcoincomes/status/62813630143537152
radimvaculikcz,2011-04-26 02:55,0,0,"Tak uz taky pocitam a hledam :) #bitcoin",,,#bitcoin,"62801892991963137",https://twitter.com/radimvaculikcz/status/62801892991963137
pmeyer69,2011-04-26 02:21,0,0,"...or even better: a really strong 'digital currency'. P2P currency #bitcoin goes in the right direction. Thei… (cont) http://deck.ly/~WtKDt",,,#bitcoin,"62793453221851136",https://twitter.com/pmeyer69/status/62793453221851136
bitbid_auctions,2011-04-26 01:17,0,0,"Sorry for the delay. I assure you we are opening soon... ish. www.BitBid.net #bitcoin",,,#bitcoin,"62777202474881024",https://twitter.com/bitbid_auctions/status/62777202474881024
gubatron,2011-04-25 23:37,0,0,"@BitCoin #BitCoin finally connected and started generating something, however it's eating 765% CPU, sorry, that's just unusable. (MacOSX)",,@BitCoin,#BitCoin,"62752099921952768",https://twitter.com/gubatron/status/62752099921952768
iansbrain,2011-04-25 20:51,0,1,"Just bought Portal 2 using #bitcoin ! Awwwww yeeeeaaaaahhhhhh",,,#bitcoin,"62710444258885632",https://twitter.com/iansbrain/status/62710444258885632
santhoshtr,2011-04-25 19:04,0,0,"RT @glynmoody Revisiting the #Bitcoin bubble - http://bit.ly/fUzySz "the innovation—distributed, anonymous payments—is here to stay" #p2p",,@glynmoody,#Bitcoin #p2p,"62683436091052032",https://twitter.com/santhoshtr/status/62683436091052032
