username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
GBPBitcoinPrice,2017-10-24 17:59,0,0,"Current #Bitcoin Price: 4201.36 GBP #BTC",,,#Bitcoin #BTC,"922975982604169223",https://twitter.com/GBPBitcoinPrice/status/922975982604169223
schwarzweisz,2017-10-24 17:59,0,0,"LTC: 55.9632 USD 2.92 % ZEC: 216.041 USD 4.22 % ETC: 10.5954 USD 3.6 % BCH: 326.4 USD 3.91 % #Bitcoin #Altcoin",,,#Bitcoin #Altcoin,"922975968725266432",https://twitter.com/schwarzweisz/status/922975968725266432
jackcan19,2017-10-24 17:59,0,0,"Free Bitcoins Faucet - Earn $100 free btc in 5 minutes https:// goo.gl/0lr5uj #bitcoin #freebtc #getbtc",,,#bitcoin #freebtc #getbtc,"922975967726804992",https://twitter.com/jackcan19/status/922975967726804992
schwarzweisz,2017-10-24 17:59,0,0,"BTC: 5526.64 USD -6.05 % DASH: 293.338 USD 3.42 % XMR: 88.4026 USD 4.46 % ETH: 297.91 USD 4.35 % #Bitcoin #Altcoin",,,#Bitcoin #Altcoin,"922975966175121414",https://twitter.com/schwarzweisz/status/922975966175121414
kenn3d,2017-10-24 17:59,0,2,"Early #Bitcoin dev Jeff Garzik debuts a very impressive Roger Ver halloween mask?",,,#Bitcoin,"922975919442202624",https://twitter.com/kenn3d/status/922975919442202624
cmdoerfler,2017-10-24 17:59,1,4,"#CryptoColdWar - miners "historically" follow immed profitability, but there may be more at stake now. #bitcoin #replay",,,#CryptoColdWar #bitcoin #replay,"922975905755963392",https://twitter.com/cmdoerfler/status/922975905755963392
mhulbig,2017-10-24 17:59,0,1,"$5,500 #Bitcoin ! That's awesome! I'd buy some but 10 months ago I spent all my money on $1,000 Bitcoins",,,#Bitcoin,"922975877171990528",https://twitter.com/mhulbig/status/922975877171990528
trapier21,2017-10-24 17:59,2,1,"Altcoin.io - Decentralized Cryptocurrency Exchange - #bitcoin #ethereum #crypto #altcoins Sign up for early access: http://www.altcoin.io?kid=HN4HM altcoin.io/?kid=HN4HM",,,#bitcoin #ethereum #crypto #altcoins,"922975862621966337",https://twitter.com/trapier21/status/922975862621966337
crypto_n_more,2017-10-24 17:59,0,3,"watchin the price of my $ MTL $ NEO $ ADX prices going up,l & getting richer by the minute #ethereum #bitcoin #altcoinseason",,,#ethereum #bitcoin #altcoinseason,"922975826575945729",https://twitter.com/crypto_n_more/status/922975826575945729
infonewbusiness,2017-10-24 17:59,0,0,"詳細は下記のリンクよりご覧ください Bitcoinのデビットカード「Wirex（ワイレックス）カードの作成方法」 http:// wp.me/p8dZae-mI #bitcoin",,,#bitcoin,"922975807517155329",https://twitter.com/infonewbusiness/status/922975807517155329
BitcoinGatherer,2017-10-24 17:59,0,0,"Bitcoin on eBay: (ANTMINER D3 15GH/s New IN HAND Free Bitmain PSU ...) - http:// bit.ly/2ldNLnt #bitcoin #bAgile #blockchain #litecoin ... pic.twitter.com/pPJ1AXk5iG",,,#bitcoin #bAgile #blockchain #litecoin,"922975791679451136",https://twitter.com/BitcoinGatherer/status/922975791679451136
blockchainbot,2017-10-24 17:59,0,0,"New #bitcoin block 00000000000000000097b5eb72bc3ad61528216f07b309796636e0f076627cf3 mined at height 491564.",,,#bitcoin,"922975769323888646",https://twitter.com/blockchainbot/status/922975769323888646
webbizkb,2017-10-24 17:59,0,0,"This is a system for earning #Bitcoin and cash that anyone can join for free... https:// youtu.be/PmUPVU8mCEc #cryptocurrencies #cryptocurrency",,,#Bitcoin #cryptocurrencies #cryptocurrency,"922975766060650497",https://twitter.com/webbizkb/status/922975766060650497
mBTCPizpie,2017-10-24 17:58,4,25,"#Bitcoin 's at range support. pic.twitter.com/tNkyLqpELi",,,#Bitcoin,"922975741108555777",https://twitter.com/mBTCPizpie/status/922975741108555777
TheScottRob,2017-10-24 17:58,4,11,"Excited to see @BitGiveOrg on stage at @money2020 ! Go Connie!! #bitcoin #blockchain",,@BitGiveOrg @money2020,#bitcoin #blockchain,"922975673890652160",https://twitter.com/TheScottRob/status/922975673890652160
AltcoinsBank,2017-10-24 17:58,0,0,"Hey listen I quit http:// dlvr.it/PxQWG4 #Bitcoin #bitcoin #blockchain pic.twitter.com/ByqtmQlzSU",,,#Bitcoin #bitcoin #blockchain,"922975667767017473",https://twitter.com/AltcoinsBank/status/922975667767017473
Sanjay_Uppal,2017-10-24 17:58,0,0,"Today's "Paper-Clips : Staple News" is out https:// paper.li/Sanjay_Uppal/1 341154749?edition_id=3de0d2a0-b917-11e7-b332-0cc47a0d1605 … #gdp #bitcoin",,,#gdp #bitcoin,"922975643364741121",https://twitter.com/Sanjay_Uppal/status/922975643364741121
Rhygym,2017-10-24 17:58,2,3,"Hear about $ BTX ? You can claim free $ BTX Coins with your $ BTC wallet. Try it : https://www. bitcore.cc / #bitcore #bitcoin via @Bitcore_BTX",,@Bitcore_BTX,#bitcore #bitcoin,"922975640139239424",https://twitter.com/Rhygym/status/922975640139239424
KillingAAKK,2017-10-24 17:58,0,0,"I received ~0.00036231 Bitcoin. #instagc #free #bitcoin http:// instagc.com/373797",,,#instagc #free #bitcoin,"922975608015065088",https://twitter.com/KillingAAKK/status/922975608015065088
CryptoJauregui,2017-10-24 17:58,0,0,"http:// ift.tt/2yLW8vb AMD CEO Su: 'Commercial' Blockchain an Interesting Opportunity - Barron's #Bitcoin #Blockchain",,,#Bitcoin #Blockchain,"922975587622367232",https://twitter.com/CryptoJauregui/status/922975587622367232
StartuphangarX,2017-10-24 17:58,0,0,"RT BTCTN "Ledger Bitcoin Wallet Partners With Tech Giant Intel http:// ift.tt/2ixGBcI #Bitcoin pic.twitter.com/I3lxS0GuM5 "",,,#Bitcoin,"922975576041893888",https://twitter.com/StartuphangarX/status/922975576041893888
Porfirii4U,2017-10-24 17:58,0,2,"Only fraud here is this poll :D #bitcoin is $ BTC , what else?",,,#bitcoin,"922975550582517760",https://twitter.com/Porfirii4U/status/922975550582517760
etownvintagebuy,2017-10-24 17:58,0,1,"Easy #Free #Bitcoin #Crypto : Top 5 Ways to Get Free Bitcoin and Other Crypto Cu... http:// easyfreecrypto.blogspot.com/2017/09/top-5- ways-to-get-free-bitcoin-and.html?spref=tw …",,,#Free #Bitcoin #Crypto,"922975531305402368",https://twitter.com/etownvintagebuy/status/922975531305402368
blockchainbot,2017-10-24 17:58,0,0,"New #bitcoin block 000000000000000000d4b89e47c2915e24e8221369e451115e13892003a90233 mined at height 491563.",,,#bitcoin,"922975509792870400",https://twitter.com/blockchainbot/status/922975509792870400
AGDConsulting,2017-10-24 17:58,0,0,"Bitcoin Price Falls to 5-Day Low Following Fork Currency Creation https://www. google.com/url?rct=j&sa=t &url=https%3A%2F%2Fwww.coindesk.com%2Fbitcoin-price-falls-5-day-low-following-fork-currency-creation%2F&ct=ga&cd=CAIyGjMyN2M4N2ZmMTYzMzk2OTU6Y29tOmVuOkNB&usg=AFQjCNFnxY381HUAVYpYl_Wr4dojCe06rg&utm_source=dlvr.it&utm_medium=twitter … #bitcoin",,,#bitcoin,"922975503803232256",https://twitter.com/AGDConsulting/status/922975503803232256
Doodelay,2017-10-24 17:57,0,0,"prices move further back in to lower entries. Those w lower entries feel safe from harm & hodl. Panic grows w speed of $ descent. #bitcoin",,,#bitcoin,"922975368050610176",https://twitter.com/Doodelay/status/922975368050610176
MrJozza,2017-10-24 17:57,13,26,"Higher low on #Bitcoin . Unconfirmed downside rejection, now sat on $5500 support. May see upside here to squeeze trapped short positions. pic.twitter.com/uVNH7LyPn1",,,#Bitcoin,"922975242426908672",https://twitter.com/MrJozza/status/922975242426908672
moolaland,2017-10-24 17:56,0,2,"$ XDN BTC 360min, appears may be building a backbone to work off. may interest #bitcoin #crypto #xdn https://www. tradingview.com/x/lxlTD4Yy/ pic.twitter.com/lQqJ3UA8ZV",,,#bitcoin #crypto #xdn,"922975101221400576",https://twitter.com/moolaland/status/922975101221400576
jacoby_mcmorris,2017-10-24 17:56,0,0,"Free Bitcoins - Earn $65 free btc in 5 minutes https:// goo.gl/ryZkZ4 #bitcoin #freebtc #getbtc",,,#bitcoin #freebtc #getbtc,"922975068434718721",https://twitter.com/jacoby_mcmorris/status/922975068434718721
GarethKairos,2017-10-24 17:55,0,0,"stack up free smidgens of #bitcoin and #cryptocurrency daily with qoinpro - no catch - just #freecrypto : https:// qoinpro.com/fc77c33e74f284 6284c70bdf9ec1627f …",,,#bitcoin #cryptocurrency #freecrypto,"922974855087165441",https://twitter.com/GarethKairos/status/922974855087165441
BitcoinBolt,2017-10-24 17:55,0,0,"☞ Jeff Garzik Builds “Thousand Year Cryptocurency” http:// ift.tt/2izbxcx #bitcoin",,,#bitcoin,"922974839169867776",https://twitter.com/BitcoinBolt/status/922974839169867776
etownvintagebuy,2017-10-24 17:55,0,0,"Moon Bitcoin - The bitcoin faucet where YOU decide when to claim! http:// moonbit.co.in/?ref=d144f3965 599 … #bitcoin #faucet via @Moon_Bitcoin",,@Moon_Bitcoin,#bitcoin #faucet,"922974812728909824",https://twitter.com/etownvintagebuy/status/922974812728909824
Savvy_Crypto,2017-10-24 17:55,0,0,"How to Do a Dumbbell Biceps Curl | Arm Workout http:// slninja.com/wS0v #Bitcoin #cryptocurrencies pic.twitter.com/s3l0ZTHc9b",,,#Bitcoin #cryptocurrencies,"922974787437318151",https://twitter.com/Savvy_Crypto/status/922974787437318151
LukmanHsm,2017-10-24 17:55,0,1,"Earn real money online by working as a part time job easily, earn up to 250$ join http:// couponpeoples.com/?cash=93418 #earnmoney #bitcoin #bitcoingold",,,#earnmoney #bitcoin #bitcoingold,"922974770844483585",https://twitter.com/LukmanHsm/status/922974770844483585
techhelpkb,2017-10-24 17:55,0,0,"Why #Bitcoin Matters More Than #Blockchain http:// tchlp.com/2y1Gqxr via @forbes",,@forbes,#Bitcoin #Blockchain,"922974740301705216",https://twitter.com/techhelpkb/status/922974740301705216
RichSimmondsZA,2017-10-24 17:54,1,1,"I just bought my first digital currency on Coinbase - try it! https://www. coinbase.com/join/566de3bc9 ee0170a4b000127?src=twitter … #Bitcoin pic.twitter.com/CcrVsGLAUQ",,,#Bitcoin,"922974602594222081",https://twitter.com/RichSimmondsZA/status/922974602594222081
