username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
bitcoinpoet,2011-09-18 17:14,1,0,"Paul Krugman Explains Why Bitcoin Is A Stupid Currency - Business ...: Paul Krugman is in the mood to t... http:// bit.ly/o5cLRa #bitcoin",,,#bitcoin,"115564408947736576",https://twitter.com/bitcoinpoet/status/115564408947736576
BitCoinReporter,2011-09-18 17:05,0,0,"Anyone use Bitcoin-central.net? http:// bit.ly/qfN8n2 #bitcoin",,,#bitcoin,"115562061857169409",https://twitter.com/BitCoinReporter/status/115562061857169409
BitcoinWatch,2011-09-18 17:00,0,0,"Bitcoin prices @VirWoX : USD: 4.72/5.76, EUR: 3.50/4.23, GBP: 3.03/3.65, CHF: 4.28/5.22, SLL: 1264/1498 http:// bit.ly/Bitcoin #bitcoin",,@VirWoX,#bitcoin,"115560742790504449",https://twitter.com/BitcoinWatch/status/115560742790504449
bitcoinsonebay,2011-09-18 16:24,0,0,"10 Bitcoin (10.00 BTC) - Bitcoins - Digital Currency http:// goo.gl/fb/9ocU2 #bitcoin",,,#bitcoin,"115551713607417857",https://twitter.com/bitcoinsonebay/status/115551713607417857
bitcoinsonebay,2011-09-18 16:24,0,0,"1 Bitcoin One BTC http:// goo.gl/fb/I9OdU #bitcoin",,,#bitcoin,"115551710990172160",https://twitter.com/bitcoinsonebay/status/115551710990172160
BitCoinReporter,2011-09-18 16:05,0,0,"Anyone know where I can buy a coffee grinder using BitCoin? http:// bit.ly/qfa7Lg #bitcoin",,,#bitcoin,"115546958340440064",https://twitter.com/BitCoinReporter/status/115546958340440064
btcLottery_com,2011-09-18 16:05,0,0,"Only 4 hours before betting closes for our next #bitcoin Pick-3 weekly drawing! 6 winners last week... http://www. btclottery.com",,,#bitcoin,"115546921287946241",https://twitter.com/btcLottery_com/status/115546921287946241
bitcoin_world,2011-09-18 15:38,0,0,"#bitcoin ¿Qué es bitcoin? http:// bit.ly/oaqAf8",,,#bitcoin,"115540151740022785",https://twitter.com/bitcoin_world/status/115540151740022785
UpstartCoffee,2011-09-18 15:22,0,0,"@TheRealPlato Seriously? I can't buy a guy fawkes mask with Bitcoin? Warner Brother's own the rights.. and there not in the #bitcoin game.",,@TheRealPlato,#bitcoin,"115536292988727296",https://twitter.com/UpstartCoffee/status/115536292988727296
bitcoin_ita,2011-09-18 15:17,0,0,"https:// freebitcoins.appspot.com / is UP "I'm giving away 0.005 bitcoins per visitor" #bitcoin @gavinandresen",,@gavinandresen,#bitcoin,"115534819676536832",https://twitter.com/bitcoin_ita/status/115534819676536832
BtcFortune,2011-09-18 15:00,0,0,"some Name bet 0.1 BTC won 0.18 BTC http:// goo.gl/v7ooq #bitcoin #lottery",,,#bitcoin #lottery,"115530545236152321",https://twitter.com/BtcFortune/status/115530545236152321
BitcoinWatch,2011-09-18 15:00,0,0,"Current BTC value: USD: 5.03/5.57, EUR: 3.74/4.11, GBP: 3.24/3.54, CHF: 4.56/5.05, SLL: 1350/1450 http:// bit.ly/Bitcoin #bitcoin",,,#bitcoin,"115530543621349378",https://twitter.com/BitcoinWatch/status/115530543621349378
bitcoin_ita,2011-09-18 14:44,0,0,"Free Bitcoin every day, ads bitcoin site, at http:// dailybitcoins.org/?ref=1AD6woaJJ eNGMZTw6adGa72fVGocTTCm7x … enter your address receive 0.xx BTC #bitcoin",,,#bitcoin,"115526571900678145",https://twitter.com/bitcoin_ita/status/115526571900678145
graingert,2011-09-18 14:33,1,1,"Is it me or does the image on http:// bitcoinjs.org / look like the hacking screens in deus ex #bitcoin",,,#bitcoin,"115523749729665024",https://twitter.com/graingert/status/115523749729665024
Vladiim,2011-09-18 14:30,0,0,"Introducing Bitcoinica API http://ht.ly/6rxwP #BitCoin with RESTful API",,,#BitCoin,"115523019002228737",https://twitter.com/Vladiim/status/115523019002228737
bitcoin_ita,2011-09-18 14:18,0,0,"I0coin client fixed | https:// bitcointalk.org/index.php?topi c=36425.msg500211#msg500211 … https:// raw.github.com/fusebox/i0coin /master/I0coinClientv1.zip … #bitcoin #i0coin",,,#msg500211 #bitcoin #i0coin,"115520050563256320",https://twitter.com/bitcoin_ita/status/115520050563256320
websqurl,2011-09-18 14:07,0,0,"I mine bitcoins for fun, not profit. I want to promote the currency, and energy-efficient parallel computing. #bitcoin #tech",,,#bitcoin #tech,"115517405958115328",https://twitter.com/websqurl/status/115517405958115328
BtcFortune,2011-09-18 17:00,0,0,"f1x bet 0.1 BTC won 0.18 BTC http:// goo.gl/v7ooq #bitcoin #lottery",,,#bitcoin #lottery,"115560742299766784",https://twitter.com/BtcFortune/status/115560742299766784
bitcoinsonebay,2011-09-18 16:24,0,0,"1 Bitcoin One BTC http:// goo.gl/fb/Hgikc #bitcoin",,,#bitcoin,"115551708997890048",https://twitter.com/bitcoinsonebay/status/115551708997890048
BitcoinWatch,2011-09-18 16:00,0,0,"#bitcoin exchange rate: USD: 4.73/5.76, EUR: 3.49/4.23, GBP: 3.03/3.65, CHF: 4.28/5.22, SLL: 1263/1498 http:// bit.ly/Bitcoin",,,#bitcoin,"115545642155261952",https://twitter.com/BitcoinWatch/status/115545642155261952
BitCoinReporter,2011-09-18 14:05,0,0,"Two presentations: "Introduction to Bitcoin", and "Introduction to Buttcoin" http:// bit.ly/qZMYMJ #bitcoin",,,#bitcoin,"115516768956596224",https://twitter.com/BitCoinReporter/status/115516768956596224
websqurl,2011-09-18 13:52,0,0,"At current #bitcoin prices (about $5) it will take a full year of mining to pay off my initial investment.",,,#bitcoin,"115513420492709888",https://twitter.com/websqurl/status/115513420492709888
websqurl,2011-09-18 13:48,0,0,"Mining bitcoins and selling half. #bitcoin",,,#bitcoin,"115512514497880064",https://twitter.com/websqurl/status/115512514497880064
SCollicelli,2011-09-18 13:19,0,0,"Non riesco a capire come come funziona #bitcoin ...",,,#bitcoin,"115505116567699456",https://twitter.com/SCollicelli/status/115505116567699456
nean0901,2011-09-18 11:58,0,0,"Just Posted another #bitcoin article at #torrentialbroadcasting ... you might want to give it a read... http://www. torrentialbroadcasting.com/2011/09/bitcoi n-mining-guide/ …",,,#bitcoin #torrentialbroadcasting,"115484967278092289",https://twitter.com/nean0901/status/115484967278092289
bitcoin_world,2011-09-18 11:58,0,0,"#bitcoin Página española de Bitcoin http:// bit.ly/oaqAf8",,,#bitcoin,"115484814798364672",https://twitter.com/bitcoin_world/status/115484814798364672
FSS34,2011-09-18 10:43,0,0,"if u think @LulzSec prior to recieving 7200$ in #bitcoin was legit and on point PLS STAY in my timeline.",,@LulzSec,#bitcoin,"115465856892407808",https://twitter.com/FSS34/status/115465856892407808
airvpn,2011-09-18 09:53,3,2,"A simple, safe and secure way to leave no trail payment, major problem of every #vpn . http:// bitcoincodes.com/index.php?unit =store&op=browse&cat=10 … Great prices. #bitcoin",,,#vpn #bitcoin,"115453293571997696",https://twitter.com/airvpn/status/115453293571997696
ruud_verblakt,2011-09-18 09:27,0,0,"@jvantill "new currency....", in the future physical gold, chocolate, or virtual; #bitcoin , @bitcoineconomy",,@jvantill @bitcoineconomy,#bitcoin,"115446949636874241",https://twitter.com/ruud_verblakt/status/115446949636874241
wws_hideki,2011-09-18 08:13,0,0,"#en #bitcoin Looks it's growing steadily and enough to follow its presence once in a while. http:// bitcoin.stackexchange.com/questions/845/ what-are-bitcoin-days-destroyed …",,,#en #bitcoin,"115428194387116034",https://twitter.com/wws_hideki/status/115428194387116034
BoonChuan_Lim,2011-09-18 08:09,0,0,"Trading of bitcoint is still narrowly range bound 4.72134 — 4.95 but with a bit of upside this time round #bitcoin",,,#bitcoin,"115427193496150016",https://twitter.com/BoonChuan_Lim/status/115427193496150016
bitcoinpoet,2011-09-18 08:05,1,0,"Bitcoins: The Circle of…Hype? Centives: Bitcoins are a virtual currency which allow its users to bypass... http:// bit.ly/pxFWm4 #bitcoin",,,#bitcoin,"115426238696398848",https://twitter.com/bitcoinpoet/status/115426238696398848
btcmonapp,2011-09-18 08:00,0,0,"We've just been featured on TechSNAP 23 @1:03:30! http://www. jupiterbroadcasting.com/12136/ultimate -home-router-techsnap-23/ … #bitcoin",,@1,#bitcoin,"115425017914867712",https://twitter.com/btcmonapp/status/115425017914867712
