username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
BitCoinReporter,2011-08-06 17:05,1,0,"Episode #3 - E-Wallet No More - BitCoin Review http://bit.ly/o7wJi8 #bitcoin",,,#3 #bitcoin,"99979374366961664",https://twitter.com/BitCoinReporter/status/99979374366961664
danielk36,2011-08-06 16:40,0,0,"Maybe it's time to help #bitcoin and make it TT? #bitcoin",,,#bitcoin #bitcoin,"99973260883668992",https://twitter.com/danielk36/status/99973260883668992
BitcoinMoney,2011-08-06 16:39,2,0,"What does your WoT look like? http:// bit.ly/qQrOJ5 (after page loads, enter origin=YourUserName for your OTC WoT username) #bitcoin #gpg #WoT",,,#bitcoin #gpg #WoT,"99972982885195776",https://twitter.com/BitcoinMoney/status/99972982885195776
AsaDodsworth,2011-08-06 16:32,0,0,"Anychump claiming #BitCoin is Drugmoney, is ignorant of fact that US$20 is International Currency of BlackMkt, http://www. wsfa.com/story/15209359 /bitcoin-future-of-global-commerce-or-internet-fad … #p2 #tlot",,,#BitCoin #p2 #tlot,"99971067598217216",https://twitter.com/AsaDodsworth/status/99971067598217216
HamburgAnon,2011-08-06 16:24,0,0,"RT @BitcoinWatch : #bitcoin exchange rate: USD: 8.81/11.06, EUR: 6.31/7.85, GBP: 5.38/6.86, CHF: 7.01/8.87, SLL: 2... http://twthpr.co/QpJjl",,@BitcoinWatch,#bitcoin,"99969020580724736",https://twitter.com/HamburgAnon/status/99969020580724736
Geheimes,2011-08-06 16:17,0,0,"#Bitcoin @BTCMP Alles scheiße, wenn es keine Schitt für Schritt Anleitung gibt.",,@BTCMP,#Bitcoin,"99967356805197824",https://twitter.com/Geheimes/status/99967356805197824
kungfukoi,2011-08-06 16:14,0,0,"#bitcoin is on the move down. Looking like a good time to buy in!",,,#bitcoin,"99966721082920960",https://twitter.com/kungfukoi/status/99966721082920960
websqurl,2011-08-06 16:07,3,0,"Hope Dwolla link sets up in time to buy before the bitcoin trend reverses. #bitcoin $ BCOIN #mkt #btc",,,#bitcoin #mkt #btc,"99964813559599104",https://twitter.com/websqurl/status/99964813559599104
bitcoinpoet,2011-08-06 16:00,2,0,"Bitcoin: The future of global commerce or ideal drug money? - WSFA ...: Bitcoin, an internet currency t... http://bit.ly/plqxAS #bitcoin",,,#bitcoin,"99963200623226880",https://twitter.com/bitcoinpoet/status/99963200623226880
BitcoinWatch,2011-08-06 16:00,0,0,"Current BTC value: USD: 7.83/10.41, EUR: 5.56/7.41, GBP: 4.78/6.45, CHF: 6.23/8.35, SLL: 2075/2698 http://bit.ly/Bitcoin #bitcoin",,,#bitcoin,"99962964676853760",https://twitter.com/BitcoinWatch/status/99962964676853760
danielk36,2011-08-06 15:46,0,0,"@ikheetpimm die is geen spam, die is een intellectuele conversatie, we moeten vraag creeen naar #bitcoin zodat de koers beter wordt :P",,@ikheetpimm,#bitcoin,"99959615403474944",https://twitter.com/danielk36/status/99959615403474944
Yastas,2011-08-06 15:42,0,0,"Conoce un poco de lo que es #BitCoin http://youtu.be/PN0oqKUk7kY ¿Será la nueva economia digital a nivel mundial?",,,#BitCoin,"99958595025772544",https://twitter.com/Yastas/status/99958595025772544
shuttupgia,2011-08-06 15:41,0,0,"Wow, #Bitcoin exchange rates fluctuate wildly.",,,#Bitcoin,"99958208717783042",https://twitter.com/shuttupgia/status/99958208717783042
GuiasAsturias,2011-08-06 15:36,3,0,"El futuro está en el móvil y pagar con él sin intermediario financiero ya es una realidad #bitcoin http://www. bitcoin.org /",,,#bitcoin,"99956943816368128",https://twitter.com/GuiasAsturias/status/99956943816368128
danielk36,2011-08-06 15:14,0,0,"@ikheetpimm zeker, nu spammen we nml twitter vol #bitcoin",,@ikheetpimm,#bitcoin,"99951602252775424",https://twitter.com/danielk36/status/99951602252775424
BitCoinReporter,2011-08-06 15:05,1,0,"The bitcoin week in review: Panic! At the Bitcoin! http://bit.ly/qqWbof #bitcoin",,,#bitcoin,"99949168516276224",https://twitter.com/BitCoinReporter/status/99949168516276224
homework_liker,2011-08-06 15:00,0,0,"#coffee #bitcoin #bitcoins #fairtrade #buy #java #greatdeal #canada #deals",,,#coffee #bitcoin #bitcoins #fairtrade #buy #java #greatdeal #canada #deals,"99948039736803328",https://twitter.com/homework_liker/status/99948039736803328
horsthorst412,2011-08-06 14:55,0,0,"New Bitcoin Pool! http:// Bitcoin-Pool.net/en/ 0% fees ! Start mining now! #bitcoin #bitcoins *Pls RT",,,#bitcoin #bitcoins,"99946682711687168",https://twitter.com/horsthorst412/status/99946682711687168
bitcoinsonebay,2011-08-06 14:43,0,0,"0.1 BTC (bitcoin) virtual currency PROMOTION http://goo.gl/fb/XDi8r #bitcoin",,,#bitcoin,"99943636669698048",https://twitter.com/bitcoinsonebay/status/99943636669698048
bitcoinsonebay,2011-08-06 14:43,0,0,"0.1 Bitcoin BTC .1 BTC Bitcoin http://goo.gl/fb/2dv4E #bitcoin",,,#bitcoin,"99943637978320896",https://twitter.com/bitcoinsonebay/status/99943637978320896
21bitcoin,2011-08-06 14:23,0,1,"#bitcoin #21bitcoin 本週BTC兌換美元價格狂跌 - 這一週bitcoin社區經歷了若干次黑客攻擊竊取錢包的事件，隨後這些黑客又傾 http://ht.ly/1e82Bj",,,#bitcoin #21bitcoin,"99938574966865920",https://twitter.com/21bitcoin/status/99938574966865920
ClipperChip,2011-08-06 14:14,10,3,"That being said, we appreciate #BitCoin donations for providing future quality releases to this address: 18NHixaoQekQJ3y52aBGJJwgBWX9X3myYR",,,#BitCoin,"99936480344018945",https://twitter.com/ClipperChip/status/99936480344018945
