username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
bitcointrading,2011-07-27 17:00,0,0,"Re: Carts for Coins: yup. Will be standing by http://bit.ly/pAZQ7K #bitcoin #trading",,,#bitcoin #trading,"96354412829745152",https://twitter.com/bitcointrading/status/96354412829745152
BitcoinWatch,2011-07-27 17:00,0,0,"Bitcoin prices @VirWoX : USD: 13.73/14.68, EUR: 9.63/10.24, GBP: 8.45/9.08, CHF: 11.09/11.87, SLL: 3649/3788 http://bit.ly/Bitcoin #bitcoin",,@VirWoX,#bitcoin,"96354183065763841",https://twitter.com/BitcoinWatch/status/96354183065763841
ColdSpitteler,2011-07-27 16:49,0,0,"http://www. metatunes.org / should consider taking #bitcoin for currency. Virtual World meet Virtual Currency",,,#bitcoin,"96351626469703682",https://twitter.com/ColdSpitteler/status/96351626469703682
BtcFortune,2011-07-27 16:30,0,0,"hedphelym bet 0.1 BTC won 0.16 BTC http://goo.gl/v7ooq #bitcoin #lottery",,,#bitcoin #lottery,"96346634178408448",https://twitter.com/BtcFortune/status/96346634178408448
xapu,2011-07-27 16:20,0,0,"" #BitCoin requires that some country is still free." this is hillarious!",,,#BitCoin,"96344252883275777",https://twitter.com/xapu/status/96344252883275777
Thomas_babord,2011-07-27 16:19,0,0,"#Paypal ca suck, faut passer au #bitcoin !",,,#Paypal #bitcoin,"96343943565946881",https://twitter.com/Thomas_babord/status/96343943565946881
jiffy,2011-07-27 16:00,0,0,"@markushanses #Bitcoin benutzen! www.bitcoin.org",,@markushanses,#Bitcoin,"96339168963207168",https://twitter.com/jiffy/status/96339168963207168
rrrrrrrix,2011-07-27 15:55,0,0,"@bitcoininfo : Most Secure wallet ever Guide!!! http://forum.bitcoin.org/index.php?topic=32427.msg404717#msg404717 #bitcoin",,@bitcoininfo,#msg404717 #bitcoin,"96338047687327744",https://twitter.com/rrrrrrrix/status/96338047687327744
bitbid_auctions,2011-07-27 15:19,0,0,"Screw #ebay and #paypal . www.BitBid.net #Bitcoin auctions",,,#ebay #paypal #Bitcoin,"96328925545893888",https://twitter.com/bitbid_auctions/status/96328925545893888
bitcoinpoet,2011-07-27 15:14,1,0,"Grand theft auto should use #bitcoin as an in game currency.",,,#bitcoin,"96327529945767939",https://twitter.com/bitcoinpoet/status/96327529945767939
flexcoin,2011-07-27 15:05,1,0,"first screenshots of coming #flexcoin client now posted. this will change how the world uses #bitcoin for the better. http://www. flexcoin.com/?page_id=140",,,#flexcoin #bitcoin,"96325379064733696",https://twitter.com/flexcoin/status/96325379064733696
BitcoinPortugal,2011-07-27 15:03,0,0,"Operação Anonymous contra Paypal - http://bit.ly/pg1mDa | Blog Bitcoin-Portugal #bitcoin",,,#bitcoin,"96324875597266944",https://twitter.com/BitcoinPortugal/status/96324875597266944
stigatle,2011-07-27 14:45,0,0,"Amazing bitcoin store! - http://www.bitcoinz.ca/ already got several packages from there, awesome stuff #bitcoin",,,#bitcoin,"96320292821024768",https://twitter.com/stigatle/status/96320292821024768
s3lfdestruction,2011-07-27 14:44,0,0,"Carts for coins! http:// bit.ly/njthO3 #setup a #webstore #shopping #cart that accepts #bitcoin as #payment and #domain #hosting #seo #website",,,#setup #webstore #shopping #cart #bitcoin #payment #domain #hosting #seo #website,"96320186168258562",https://twitter.com/s3lfdestruction/status/96320186168258562
TileCollapse,2011-07-27 14:44,0,0,"For BTC 0.075: Smallest MicroSD TransFlash USB Card Reader with Cover -- free shipping http://www.bitcoinclassifieds.net/ad/857/ #bitcoin",,,#bitcoin,"96320163409956865",https://twitter.com/TileCollapse/status/96320163409956865
s3lfdestruction,2011-07-27 14:33,0,0,"Selling minecraft code for 0.95 BTC! http:// bit.ly/pkqJLR #bitcoin #bitcoins #minecraft #btc #steam #giftcode #gift #code #pcgame #awesome",,,#bitcoin #bitcoins #minecraft #btc #steam #giftcode #gift #code #pcgame #awesome,"96317384863920128",https://twitter.com/s3lfdestruction/status/96317384863920128
ColdSpitteler,2011-07-27 14:18,0,0,"What percentage of your business is from #bitcoin @Dwolla ? Your @tradehill reversals are unethical and possibly illegal.",,@Dwolla @tradehill,#bitcoin,"96313554386423808",https://twitter.com/ColdSpitteler/status/96313554386423808
bitcoininfo,2011-07-27 14:12,0,0,"Lobbying payment solution websites? http://forum.bitcoin.org/index.php?topic=32398.msg404431#msg404431 #bitcoin",,,#msg404431 #bitcoin,"96312044185329665",https://twitter.com/bitcoininfo/status/96312044185329665
KJ6CCZ,2011-07-27 14:10,0,0,"#OpPayPal Closing my PayPal account. Don't even need it thanks to #bitcoin",,,#OpPayPal #bitcoin,"96311521176588290",https://twitter.com/KJ6CCZ/status/96311521176588290
quarknimble,2011-07-27 15:31,0,0,"" @bitcoinmedia : Grand theft auto should use #bitcoin as an in game currency." Word.",,@bitcoinmedia,#bitcoin,"96331875538309120",https://twitter.com/quarknimble/status/96331875538309120
LaurentChardin,2011-07-27 14:07,0,0,"So now... ? Might give a look at #bitcoin . #oppaypal",,,#bitcoin #oppaypal,"96310767372087296",https://twitter.com/LaurentChardin/status/96310767372087296
whitetruffle,2011-07-27 14:01,0,0,"What are people's thoughts on #bitcoin ?",,,#bitcoin,"96309133808111616",https://twitter.com/whitetruffle/status/96309133808111616
whitetruffle,2011-07-27 14:00,0,0,"RT @stefanW : #Bitcoin befuddles U.S. customs agents, thwarting Seattle visit by digital currency guru @GeekWireNews http://bit.ly/q4LQVM",,@stefanW @GeekWireNews,#Bitcoin,"96308942522683393",https://twitter.com/whitetruffle/status/96308942522683393
ColdSpitteler,2011-07-27 13:59,0,0,"#Mining4Lindens has now paid out over L$2,000,000 to #SecondLife residents all while spreading the gospel of #bitcoin",,,#Mining4Lindens #SecondLife #bitcoin,"96308747672100866",https://twitter.com/ColdSpitteler/status/96308747672100866
horsthorst412,2011-07-27 13:50,0,0,"New Bitcoin Pool! http:// Bitcoin-Pool.net/en/ 0% fees ! Start mining now! #bitcoin #bitcoins *Pls RT",,,#bitcoin #bitcoins,"96306532123295744",https://twitter.com/horsthorst412/status/96306532123295744
BitcoinFS,2011-07-27 13:40,0,0,"World’s Largest Bitcoin Currency Exchange Uses YubiKey For Two-Factor … – Dark Reading http://dlvr.it/cqD0k #bitcoin",,,#bitcoin,"96303984586915840",https://twitter.com/BitcoinFS/status/96303984586915840
searchbitcoin,2011-07-27 13:39,1,0,"Close your #Paypal account and check out #bitcoin . #OpPayPal",,,#Paypal #bitcoin #OpPayPal,"96303727610310656",https://twitter.com/searchbitcoin/status/96303727610310656
TileCollapse,2011-07-27 13:33,0,0,"For BTC 4.00: Vantec ExtEnc + 80GB Seagate Drive http://www.bitcoinclassifieds.net/ad/856/ #bitcoin",,,#bitcoin,"96302185960308737",https://twitter.com/TileCollapse/status/96302185960308737
TileCollapse,2011-07-27 13:32,0,0,"For BTC 0.21: Jet Butane Lighter -- free shipping http://www.bitcoinclassifieds.net/ad/855/ #bitcoin",,,#bitcoin,"96301904203751424",https://twitter.com/TileCollapse/status/96301904203751424
flix1,2011-07-27 13:26,0,0,"I was impressed with http:// bitcoinworldmarket.com #bitcoin s first amazon wannabe. Now there are several... http://www. bitcoinz.ca",,,#bitcoin,"96300426114240513",https://twitter.com/flix1/status/96300426114240513
_supert_,2011-07-27 13:15,0,0,"Time to move to #bitcoin #OpPayPal",,,#bitcoin #OpPayPal,"96297782410887169",https://twitter.com/_supert_/status/96297782410887169
lordobliveon,2011-07-27 13:02,0,0,"Vantec ExtEnc + 80GB Seagate Drive - Bitcoin Classifieds http://www. bitcoinclassifieds.net/ad/856/ via @btcclassifieds #bitcoin",,@btcclassifieds,#bitcoin,"96294459171549184",https://twitter.com/lordobliveon/status/96294459171549184
bver,2011-07-27 13:00,0,0,"@imatrix Možná. Cesta bude ale ještě dlouhá: http://www. economist.com/node/18836780? story_id=18836780 … #bitcoin",,@imatrix,#bitcoin,"96293788380696577",https://twitter.com/bver/status/96293788380696577
BitcoinWatch,2011-07-27 13:00,0,0,"#bitcoin exchange rate: USD: 13.72/14.33, EUR: 9.78/9.89, GBP: 8.45/8.76, CHF: 11.09/11.46, SLL: 3648/3655 http://bit.ly/Bitcoin",,,#bitcoin,"96293784043786240",https://twitter.com/BitcoinWatch/status/96293784043786240
imatrix,2011-07-27 12:53,0,0,"K naší teorii distribuovaného výpočtu za odměnu jako základu ekonomiky budoucnosti (stroje) jsme došli dávno. Ale náznaky už teď? #bitcoin",,,#bitcoin,"96292223792066560",https://twitter.com/imatrix/status/96292223792066560
BitcoinFS,2011-07-27 12:38,0,0,"Ruxum to Launch Bitcoin Exchange in Asia [INVITES] – Penn Olson http://dlvr.it/cpwrT #bitcoin",,,#bitcoin,"96288319989747712",https://twitter.com/BitcoinFS/status/96288319989747712
justinlundy_,2011-07-27 12:36,1,0,"US customs agents turn away Bitcoin-dependant visitor - http:// finextra.com/News/Fullstory .aspx?newsitemid=22812 … #infosec #cybersecurity #bitcoin #trading #forex #customs",,,#infosec #cybersecurity #bitcoin #trading #forex #customs,"96287911137390592",https://twitter.com/justinlundy_/status/96287911137390592
FlyingBinary,2011-07-27 12:27,0,0,"US customs agents turn away #Bitcoin dependant visitor http://www. finextra.com/news/fullstory .aspx?newsitemid=22812 … via @Finextra #futureofmoney",,@Finextra,#Bitcoin #futureofmoney,"96285581058904064",https://twitter.com/FlyingBinary/status/96285581058904064
bitcoinpoet,2011-07-27 12:07,2,0,"Techmeme: Bitcoin befuddles U.S. customs agents, thwarting Seattle ...: The web's technology news site ... http://bit.ly/rox9XJ #bitcoin",,,#bitcoin,"96280683718246401",https://twitter.com/bitcoinpoet/status/96280683718246401
BitcoinFS,2011-07-27 12:03,0,0,"Developer relies on Bitcoin to fund US trip, Customs sends him home – The Next Web http://dlvr.it/cpmSH #bitcoin",,,#bitcoin,"96279532859949057",https://twitter.com/BitcoinFS/status/96279532859949057
bitcoinsonebay,2011-07-27 12:01,0,0,"0.1 Bitcoin BTC - Instant Transfer! http://goo.gl/fb/MWswt #bitcoin",,,#bitcoin,"96278957028159488",https://twitter.com/bitcoinsonebay/status/96278957028159488
DonShappelle,2011-07-27 11:59,0,0,"I wonder if #BitCoin will surge with this whole #OpPayPal issue. Oh and it's still #FYW for life.",,,#BitCoin #OpPayPal #FYW,"96278634087714816",https://twitter.com/DonShappelle/status/96278634087714816
georgedonnelly,2011-07-27 11:52,0,0,"I'm sandboxed on the #bitcoin forums bc I've only made 3 posts in 3 months. Frustrating!",,,#bitcoin,"96276785146232832",https://twitter.com/georgedonnelly/status/96276785146232832
ivanlezhnjoviv,2011-07-27 11:48,0,0,"US Senators Target the Silk Road http://bit.ly/r5KL1L #tor #privacy #bitcoin #drugs",,,#tor #privacy #bitcoin #drugs,"96275870129455104",https://twitter.com/ivanlezhnjoviv/status/96275870129455104
GarretRaziel,2011-07-27 11:26,0,0,"Ať už #bitcoin opovrhujete, důvěřujete a nebo to, stejně jako já, považujete za experiment, přečtěte si tento článek http:// goo.gl/jO04n",,,#bitcoin,"96270321648271360",https://twitter.com/GarretRaziel/status/96270321648271360
bitcointrading,2011-07-27 11:21,0,0,"Selling Minecraft gift codes - just 0.95 BTC: Hi guys, I have few Minecraft gift codes to sell... http://bit.ly/pkqJLR #bitcoin #trading",,,#bitcoin #trading,"96269082151759872",https://twitter.com/bitcointrading/status/96269082151759872
BitcoinFS,2011-07-27 11:01,0,0,"Goldmen Sachs Shares Surge On Announcement of Bitcoin Trading Unit – Unconfirmed Sources (satire) http://dlvr.it/cpS2F #bitcoin",,,#bitcoin,"96263913548689408",https://twitter.com/BitcoinFS/status/96263913548689408
DanielMorgan,2011-07-27 10:50,0,0,""Dwolla’s CEO addresses Bitcoin concerns" (http://bit.ly/rdHvrh) #bitcoin",,,#bitcoin,"96261195501281281",https://twitter.com/DanielMorgan/status/96261195501281281
rapuckett,2011-07-27 10:49,1,0,"Regardless of what happens with #bitcoin , it's generating some of the most interesting conversations right now.",,,#bitcoin,"96260863316590592",https://twitter.com/rapuckett/status/96260863316590592
BTConomics,2011-07-27 10:32,0,0,"Good 1! RT @brucewagner : Be prepared to pay online with #bitcoin . Credit cards, PayPal, checks will not be accepted. http:// tl.gd/c08fvh",,@brucewagner,#bitcoin,"96256541539303426",https://twitter.com/BTConomics/status/96256541539303426
StefanW,2011-07-27 10:25,0,0,"" #Bitcoin befuddles U.S. customs agents, thwarting Seattle visit by digital currency guru" @GeekWireNews http://bit.ly/q4LQVM",,@GeekWireNews,#Bitcoin,"96254777725435905",https://twitter.com/StefanW/status/96254777725435905
rostendorf,2011-07-27 10:15,0,0,"@Mine_Bitcoin Please filter this spam RE: #XxJuliaxX21 : New Bitcoin Pool! http:// Bitcoin-Pool.net/en/ 0% fees ! Start mining now! #bitcoin #bitcoin …",,@Mine_Bitcoin,#XxJuliaxX21 #bitcoin #bitcoin,"96252354873143296",https://twitter.com/rostendorf/status/96252354873143296
BitcoinWatch,2011-07-27 10:00,0,0,"Current BTC value: USD: 13.78/15.04, EUR: 9.63/10.33, GBP: 8.45/9.03, CHF: 11.09/12.03, SLL: 3648/3837 http://bit.ly/Bitcoin #bitcoin",,,#bitcoin,"96248490220470272",https://twitter.com/BitcoinWatch/status/96248490220470272
da2ce7,2011-07-27 09:57,0,0,"#OpPaypal Closed My Account! Use #Bitcoin instead!",,,#OpPaypal #Bitcoin,"96247837473505280",https://twitter.com/da2ce7/status/96247837473505280
lemacbacon,2011-07-27 09:32,1,0,"RT @Invictus1337 : Use Bitcoin instead of Paypal. #OpPayPal #Bitcoin",,@Invictus1337,#OpPayPal #Bitcoin,"96241520230940674",https://twitter.com/lemacbacon/status/96241520230940674
Invictus1337,2011-07-27 09:31,0,0,"Use Bitcoin instead of Paypal. #OpPayPal #Bitcoin",,,#OpPayPal #Bitcoin,"96241429621383170",https://twitter.com/Invictus1337/status/96241429621383170
bitcoinpoet,2011-07-27 09:02,0,0,"Opinion: What we should do if the USA defaults: These will emerge anyway, as people turn to internet sy... http://bit.ly/qDEUv7 #bitcoin",,,#bitcoin,"96233972996124672",https://twitter.com/bitcoinpoet/status/96233972996124672
